TERRITORIO#es,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,MEDIDAS#es,MEDIDAS_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es
Puntagorda,38029,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.5,,
Puntagorda,38029,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.8,,
Puntagorda,38029,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.9,,
Puntagorda,38029,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.8,,
Puntagorda,38029,2015,2015,Pensiones,PENSIONES,22.4,,
Puntagorda,38029,2016,2016,Pensiones,PENSIONES,22.5,,
Puntagorda,38029,2017,2017,Pensiones,PENSIONES,20.7,,
Puntagorda,38029,2018,2018,Pensiones,PENSIONES,20.8,,
Puntagorda,38029,2019,2019,Pensiones,PENSIONES,20,,
Puntagorda,38029,2020,2020,Pensiones,PENSIONES,20.6,,
Puntagorda,38029,2021,2021,Pensiones,PENSIONES,20.7,,
Puntagorda,38029,2022,2022,Pensiones,PENSIONES,19.7,,
Puntagorda,38029,2023,2023,Pensiones,PENSIONES,20.3,,
Puntagorda,38029,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.3,,
Puntagorda,38029,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.4,,
Puntagorda,38029,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.3,,
Puntagorda,38029,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7,,
Puntagorda,38029,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8,,
Puntagorda,38029,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,7.7,,
Puntagorda,38029,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.7,,
Puntagorda,38029,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9,,
Puntagorda,38029,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4,,
Puntallana,38030,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,57.1,,
Puntallana,38030,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,57.8,,
Puntallana,38030,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,57.5,,
Puntallana,38030,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,57.3,,
Puntallana,38030,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,59.2,,
Puntallana,38030,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,57,,
Puntallana,38030,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,58,,
Puntallana,38030,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,58.9,,
Puntallana,38030,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,59.1,,
Puntallana,38030,2015,2015,Otros ingresos,OTROS_INGRESOS,13.8,,
Puntallana,38030,2016,2016,Otros ingresos,OTROS_INGRESOS,13.7,,
Puntallana,38030,2017,2017,Otros ingresos,OTROS_INGRESOS,13.6,,
Puntallana,38030,2018,2018,Otros ingresos,OTROS_INGRESOS,14.9,,
Puntallana,38030,2019,2019,Otros ingresos,OTROS_INGRESOS,13.6,,
Puntallana,38030,2020,2020,Otros ingresos,OTROS_INGRESOS,13.5,,
Puntallana,38030,2021,2021,Otros ingresos,OTROS_INGRESOS,13.7,,
Puntallana,38030,2022,2022,Otros ingresos,OTROS_INGRESOS,14.3,,
Puntallana,38030,2023,2023,Otros ingresos,OTROS_INGRESOS,14.5,,
Puntallana,38030,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,
Puntallana,38030,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3,,
Puntallana,38030,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,
Puntallana,38030,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.9,,
Puntallana,38030,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
Puntallana,38030,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.8,,
Puntallana,38030,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
Puntallana,38030,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.5,,
Puntallana,38030,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.5,,
Puntallana,38030,2015,2015,Pensiones,PENSIONES,22.2,,
Puntallana,38030,2016,2016,Pensiones,PENSIONES,22,,
Puntallana,38030,2017,2017,Pensiones,PENSIONES,22.7,,
Puntallana,38030,2018,2018,Pensiones,PENSIONES,21.4,,
Puntallana,38030,2019,2019,Pensiones,PENSIONES,21,,
Puntallana,38030,2020,2020,Pensiones,PENSIONES,20.7,,
Puntallana,38030,2021,2021,Pensiones,PENSIONES,21.2,,
Puntallana,38030,2022,2022,Pensiones,PENSIONES,20.9,,
Puntallana,38030,2023,2023,Pensiones,PENSIONES,20.8,,
Puntallana,38030,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8,,
Puntallana,38030,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,
Puntallana,38030,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9,,
Puntallana,38030,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,
Puntallana,38030,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,
Puntallana,38030,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.1,,
Puntallana,38030,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,,
Puntallana,38030,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,
Puntallana,38030,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2,,
San Andrés y Sauces,38033,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,51.6,,
San Andrés y Sauces,38033,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,52.8,,
San Andrés y Sauces,38033,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,52.2,,
San Andrés y Sauces,38033,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,50.3,,
San Andrés y Sauces,38033,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,53.2,,
San Andrés y Sauces,38033,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,50.7,,
San Andrés y Sauces,38033,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,51.9,,
San Andrés y Sauces,38033,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,52.8,,
San Andrés y Sauces,38033,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,52.7,,
San Andrés y Sauces,38033,2015,2015,Otros ingresos,OTROS_INGRESOS,17.1,,
San Andrés y Sauces,38033,2016,2016,Otros ingresos,OTROS_INGRESOS,17.5,,
San Andrés y Sauces,38033,2017,2017,Otros ingresos,OTROS_INGRESOS,18.5,,
San Andrés y Sauces,38033,2018,2018,Otros ingresos,OTROS_INGRESOS,21.6,,
San Andrés y Sauces,38033,2019,2019,Otros ingresos,OTROS_INGRESOS,17.8,,
San Andrés y Sauces,38033,2020,2020,Otros ingresos,OTROS_INGRESOS,18,,
San Andrés y Sauces,38033,2021,2021,Otros ingresos,OTROS_INGRESOS,19,,
San Andrés y Sauces,38033,2022,2022,Otros ingresos,OTROS_INGRESOS,18.3,,
San Andrés y Sauces,38033,2023,2023,Otros ingresos,OTROS_INGRESOS,18.2,,
San Andrés y Sauces,38033,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.5,,
San Andrés y Sauces,38033,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,
San Andrés y Sauces,38033,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.5,,
San Andrés y Sauces,38033,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.7,,
San Andrés y Sauces,38033,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
San Andrés y Sauces,38033,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.9,,
San Andrés y Sauces,38033,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.8,,
San Andrés y Sauces,38033,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.9,,
San Andrés y Sauces,38033,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,
San Andrés y Sauces,38033,2015,2015,Pensiones,PENSIONES,25,,
San Andrés y Sauces,38033,2016,2016,Pensiones,PENSIONES,24.1,,
San Andrés y Sauces,38033,2017,2017,Pensiones,PENSIONES,23.5,,
San Andrés y Sauces,38033,2018,2018,Pensiones,PENSIONES,22.1,,
San Andrés y Sauces,38033,2019,2019,Pensiones,PENSIONES,23.1,,
San Andrés y Sauces,38033,2020,2020,Pensiones,PENSIONES,23.5,,
San Andrés y Sauces,38033,2021,2021,Pensiones,PENSIONES,22.5,,
San Andrés y Sauces,38033,2022,2022,Pensiones,PENSIONES,23,,
San Andrés y Sauces,38033,2023,2023,Pensiones,PENSIONES,23.1,,
San Andrés y Sauces,38033,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,,
San Andrés y Sauces,38033,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,
San Andrés y Sauces,38033,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3,,
San Andrés y Sauces,38033,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3,,
San Andrés y Sauces,38033,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3,,
San Andrés y Sauces,38033,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9,,
San Andrés y Sauces,38033,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,,
San Andrés y Sauces,38033,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.1,,
San Andrés y Sauces,38033,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2,,
Santa Cruz de La Palma,38037,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,58.4,,
Santa Cruz de La Palma,38037,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,59,,
Santa Cruz de La Palma,38037,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,58.4,,
Santa Cruz de La Palma,38037,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,58.2,,
Santa Cruz de La Palma,38037,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,59.2,,
Santa Cruz de La Palma,38037,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,56.3,,
Santa Cruz de La Palma,38037,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,58.1,,
Santa Cruz de La Palma,38037,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,58.8,,
Santa Cruz de La Palma,38037,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,58.7,,
Santa Cruz de La Palma,38037,2015,2015,Otros ingresos,OTROS_INGRESOS,10.5,,
Santa Cruz de La Palma,38037,2016,2016,Otros ingresos,OTROS_INGRESOS,10.6,,
Santa Cruz de La Palma,38037,2017,2017,Otros ingresos,OTROS_INGRESOS,11.1,,
Santa Cruz de La Palma,38037,2018,2018,Otros ingresos,OTROS_INGRESOS,11.9,,
Santa Cruz de La Palma,38037,2019,2019,Otros ingresos,OTROS_INGRESOS,11.5,,
Santa Cruz de La Palma,38037,2020,2020,Otros ingresos,OTROS_INGRESOS,10.6,,
Santa Cruz de La Palma,38037,2021,2021,Otros ingresos,OTROS_INGRESOS,11.1,,
Santa Cruz de La Palma,38037,2022,2022,Otros ingresos,OTROS_INGRESOS,12.1,,
Santa Cruz de La Palma,38037,2023,2023,Otros ingresos,OTROS_INGRESOS,11.9,,
Santa Cruz de La Palma,38037,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.7,,
Santa Cruz de La Palma,38037,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.7,,
Santa Cruz de La Palma,38037,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,
Santa Cruz de La Palma,38037,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.1,,
Santa Cruz de La Palma,38037,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3,,
Santa Cruz de La Palma,38037,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.5,,
Santa Cruz de La Palma,38037,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.7,,
Santa Cruz de La Palma,38037,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
Santa Cruz de La Palma,38037,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
Santa Cruz de La Palma,38037,2015,2015,Pensiones,PENSIONES,25.1,,
Santa Cruz de La Palma,38037,2016,2016,Pensiones,PENSIONES,24.8,,
Santa Cruz de La Palma,38037,2017,2017,Pensiones,PENSIONES,24.8,,
Santa Cruz de La Palma,38037,2018,2018,Pensiones,PENSIONES,24.4,,
Santa Cruz de La Palma,38037,2019,2019,Pensiones,PENSIONES,24,,
Santa Cruz de La Palma,38037,2020,2020,Pensiones,PENSIONES,24.6,,
Santa Cruz de La Palma,38037,2021,2021,Pensiones,PENSIONES,23.6,,
Santa Cruz de La Palma,38037,2022,2022,Pensiones,PENSIONES,23.4,,
Santa Cruz de La Palma,38037,2023,2023,Pensiones,PENSIONES,23.7,,
Santa Cruz de La Palma,38037,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.3,,
Santa Cruz de La Palma,38037,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3,,
Santa Cruz de La Palma,38037,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,
Santa Cruz de La Palma,38037,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,
Santa Cruz de La Palma,38037,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,
Santa Cruz de La Palma,38037,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5,,
Santa Cruz de La Palma,38037,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4,,
Santa Cruz de La Palma,38037,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.1,,
Santa Cruz de La Palma,38037,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2,,
Tazacorte,38045,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,50.6,,
Tazacorte,38045,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,51.6,,
Tazacorte,38045,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,51.4,,
Tazacorte,38045,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,51.3,,
Tazacorte,38045,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,53.2,,
Tazacorte,38045,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,50.6,,
Tazacorte,38045,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,51.1,,
Tazacorte,38045,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,52.6,,
Tazacorte,38045,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,51.9,,
Tazacorte,38045,2015,2015,Otros ingresos,OTROS_INGRESOS,12.9,,
Tazacorte,38045,2016,2016,Otros ingresos,OTROS_INGRESOS,13.6,,
Tazacorte,38045,2017,2017,Otros ingresos,OTROS_INGRESOS,15.2,,
Tazacorte,38045,2018,2018,Otros ingresos,OTROS_INGRESOS,16.1,,
Tazacorte,38045,2019,2019,Otros ingresos,OTROS_INGRESOS,14.6,,
Tazacorte,38045,2020,2020,Otros ingresos,OTROS_INGRESOS,12.3,,
Tazacorte,38045,2021,2021,Otros ingresos,OTROS_INGRESOS,14.3,,
Tazacorte,38045,2022,2022,Otros ingresos,OTROS_INGRESOS,13.1,,
Tazacorte,38045,2023,2023,Otros ingresos,OTROS_INGRESOS,16.1,,
Tazacorte,38045,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.1,,
Tazacorte,38045,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
Tazacorte,38045,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.9,,
Tazacorte,38045,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
Tazacorte,38045,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,
Tazacorte,38045,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,4,,
Tazacorte,38045,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.7,,
Tazacorte,38045,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,7.3,,
Tazacorte,38045,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,5.3,,
Tazacorte,38045,2015,2015,Pensiones,PENSIONES,27.1,,
Tazacorte,38045,2016,2016,Pensiones,PENSIONES,25.6,,
Tazacorte,38045,2017,2017,Pensiones,PENSIONES,24.8,,
Tazacorte,38045,2018,2018,Pensiones,PENSIONES,24.4,,
Tazacorte,38045,2019,2019,Pensiones,PENSIONES,24.1,,
Tazacorte,38045,2020,2020,Pensiones,PENSIONES,25.1,,
Tazacorte,38045,2021,2021,Pensiones,PENSIONES,23.1,,
Tazacorte,38045,2022,2022,Pensiones,PENSIONES,21.1,,
Tazacorte,38045,2023,2023,Pensiones,PENSIONES,21.3,,
Tazacorte,38045,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6.3,,
Tazacorte,38045,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.8,,
Tazacorte,38045,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.8,,
Tazacorte,38045,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.8,,
Tazacorte,38045,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.8,,
Tazacorte,38045,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8,,
Tazacorte,38045,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6.9,,
Tazacorte,38045,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.9,,
Tazacorte,38045,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.4,,
Tijarafe,38047,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,47.3,,
Tijarafe,38047,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,47.1,,
Tijarafe,38047,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,46.5,,
Tijarafe,38047,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,45.5,,
Tijarafe,38047,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,47.8,,
Tijarafe,38047,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,45.5,,
Tijarafe,38047,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,46.7,,
Tijarafe,38047,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,48.1,,
Tijarafe,38047,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,47.3,,
Tijarafe,38047,2015,2015,Otros ingresos,OTROS_INGRESOS,20.7,,
Tijarafe,38047,2016,2016,Otros ingresos,OTROS_INGRESOS,22,,
Tijarafe,38047,2017,2017,Otros ingresos,OTROS_INGRESOS,24.7,,
Tijarafe,38047,2018,2018,Otros ingresos,OTROS_INGRESOS,26.2,,
Tijarafe,38047,2019,2019,Otros ingresos,OTROS_INGRESOS,24.2,,
Tijarafe,38047,2020,2020,Otros ingresos,OTROS_INGRESOS,25.2,,
Tijarafe,38047,2021,2021,Otros ingresos,OTROS_INGRESOS,25.2,,
Tijarafe,38047,2022,2022,Otros ingresos,OTROS_INGRESOS,23.6,,
Tijarafe,38047,2023,2023,Otros ingresos,OTROS_INGRESOS,23.6,,
Tijarafe,38047,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,3.5,,
Tijarafe,38047,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.5,,
Tijarafe,38047,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.7,,
Tijarafe,38047,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
Tijarafe,38047,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
Tijarafe,38047,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,
Tijarafe,38047,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.7,,
Tijarafe,38047,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,
Tijarafe,38047,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,
Tijarafe,38047,2015,2015,Pensiones,PENSIONES,24.6,,
Tijarafe,38047,2016,2016,Pensiones,PENSIONES,23.2,,
Tijarafe,38047,2017,2017,Pensiones,PENSIONES,21.6,,
Tijarafe,38047,2018,2018,Pensiones,PENSIONES,21.2,,
Tijarafe,38047,2019,2019,Pensiones,PENSIONES,21.3,,
Tijarafe,38047,2020,2020,Pensiones,PENSIONES,20.2,,
Tijarafe,38047,2021,2021,Pensiones,PENSIONES,20.5,,
Tijarafe,38047,2022,2022,Pensiones,PENSIONES,20.8,,
Tijarafe,38047,2023,2023,Pensiones,PENSIONES,22.3,,
Tijarafe,38047,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4,,
Tijarafe,38047,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.2,,
Tijarafe,38047,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,,
Tijarafe,38047,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,
Tijarafe,38047,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,,
Tijarafe,38047,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5,,
Tijarafe,38047,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8,,
Tijarafe,38047,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,
Tijarafe,38047,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,,
Villa de Mazo,38053,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,60.8,,
Villa de Mazo,38053,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,61.5,,
Villa de Mazo,38053,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,63.2,,
Villa de Mazo,38053,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,62.9,,
Villa de Mazo,38053,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,63.2,,
Villa de Mazo,38053,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,59.2,,
Villa de Mazo,38053,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,60.2,,
Villa de Mazo,38053,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,62.3,,
Villa de Mazo,38053,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,61.9,,
Villa de Mazo,38053,2015,2015,Otros ingresos,OTROS_INGRESOS,11.3,,
Villa de Mazo,38053,2016,2016,Otros ingresos,OTROS_INGRESOS,11.2,,
Villa de Mazo,38053,2017,2017,Otros ingresos,OTROS_INGRESOS,11.3,,
Villa de Mazo,38053,2018,2018,Otros ingresos,OTROS_INGRESOS,11.8,,
Villa de Mazo,38053,2019,2019,Otros ingresos,OTROS_INGRESOS,10.9,,
Villa de Mazo,38053,2020,2020,Otros ingresos,OTROS_INGRESOS,10.5,,
Villa de Mazo,38053,2021,2021,Otros ingresos,OTROS_INGRESOS,12,,
Villa de Mazo,38053,2022,2022,Otros ingresos,OTROS_INGRESOS,12.6,,
Villa de Mazo,38053,2023,2023,Otros ingresos,OTROS_INGRESOS,12.4,,
Villa de Mazo,38053,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.7,,
Villa de Mazo,38053,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,
Villa de Mazo,38053,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,
Villa de Mazo,38053,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
Villa de Mazo,38053,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,
Villa de Mazo,38053,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.5,,
Villa de Mazo,38053,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.7,,
Villa de Mazo,38053,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,
Villa de Mazo,38053,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.6,,
Villa de Mazo,38053,2015,2015,Pensiones,PENSIONES,21.3,,
Villa de Mazo,38053,2016,2016,Pensiones,PENSIONES,20.8,,
Villa de Mazo,38053,2017,2017,Pensiones,PENSIONES,19.3,,
Villa de Mazo,38053,2018,2018,Pensiones,PENSIONES,19,,
Villa de Mazo,38053,2019,2019,Pensiones,PENSIONES,19.6,,
Villa de Mazo,38053,2020,2020,Pensiones,PENSIONES,20.4,,
Villa de Mazo,38053,2021,2021,Pensiones,PENSIONES,19.7,,
Villa de Mazo,38053,2022,2022,Pensiones,PENSIONES,19.3,,
Villa de Mazo,38053,2023,2023,Pensiones,PENSIONES,19.5,,
Villa de Mazo,38053,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.9,,
Villa de Mazo,38053,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7,,
Villa de Mazo,38053,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3,,
Villa de Mazo,38053,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9,,
Villa de Mazo,38053,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.9,,
Villa de Mazo,38053,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6.4,,
Villa de Mazo,38053,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.4,,
Villa de Mazo,38053,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,
Villa de Mazo,38053,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,
El Hierro,ES703,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,61.2,,
El Hierro,ES703,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,61,,
El Hierro,ES703,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,60.7,,
El Hierro,ES703,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,60.3,,
El Hierro,ES703,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,60.7,,
El Hierro,ES703,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,59.2,,
El Hierro,ES703,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,60.6,,
El Hierro,ES703,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,60.4,,
El Hierro,ES703,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,59.5,,
El Hierro,ES703,2015,2015,Otros ingresos,OTROS_INGRESOS,10.8,,
El Hierro,ES703,2016,2016,Otros ingresos,OTROS_INGRESOS,11.1,,
